Rudiger Dornbusch,Eliana Cardoso,German American
Rudiger Dornbusch,Jeffrey Frankel,German American
Rudiger Dornbusch,Francesco Giavazzi,German American
Rudiger Dornbusch,Paul Krugman,German American
Rudiger Dornbusch,Maurice Obstfeld,German American
Rudiger Dornbusch,Kenneth Rogoff,German American
Rudiger Dornbusch,Christina Romer,German American
Rudiger Dornbusch,José de Gregorio,German American
Rudiger Dornbusch,D. Nathan Sheets,German American
Stephen Whisson,Thomas Postlethwaite,
Louis Mordell,J. W. S. Cassels,
Louis Mordell,Ram Prakash Bambah,
Bryan John Birch,Kaye Stacey,
J. J. Sylvester,George B. Halsted,British
J. J. Sylvester,William Durfee,British
J. J. Sylvester,Washington Irving Stringham,British
R. L. Moore,Richard Anderson,American
R. L. Moore,R. H. Bing,American
R. L. Moore,Mary-Elizabeth Hamstrom,American
R. L. Moore,F. Burton Jones,American
R. L. Moore,John Kline,American
R. L. Moore,Edwin E Moise,American
R. L. Moore,Anna Mullikin,American
R. L. Moore,Mary Ellen Rudin,American
R. L. Moore,Gordon Whyburn,American
R. L. Moore,Raymond Wilder,American
Prafulla Chandra Ray,Satyendra Nath Bose,Indian
Prafulla Chandra Ray,Meghnad Saha,Indian
Prafulla Chandra Ray,Satyendranath Bose,Indian
Prafulla Chandra Ray,Jnanendra Nath Mukherjee,Indian
Prafulla Chandra Ray,Jnan Chandra Ghosh,Indian
Jagdish Chandra Bose,Meghnad Saha,
Jagdish Chandra Bose,Satyendra Nath Bose,
Jagdish Chandra Bose,Prasanta Chandra Mahalanobis,
Jagdish Chandra Bose,Sisir Kumar Mitra,
Jagdish Chandra Bose,Debendra Mohan Bose,
William Herrick Macaulay,Prasanta Chandra Mahalanobis,
Samarendra Roy,Ingram Olkin,
C. T. R. Wilson,Cecil Frank Powell,Scottish
C. T. R. Wilson,Cecil Powell,Scottish
C. T. R. Wilson,Philip Dee,Scottish
Thomas Huxley,Alexander Bickerton,
Thomas Huxley,Michael Foster,
Thomas Huxley,H. G. Wells,
J. A. Ratcliffe,Basil Briggs,
J. A. Ratcliffe,Maurice Wilkes,
J. A. Ratcliffe,Joseph Lade Pawsey,
J. A. Ratcliffe,Ronald N. Bracewell,
J. A. Ratcliffe,Henry G. Booker,
Charles Oatley,Haroon Ahmed,
Charles Oatley,Alec Broers,
Charles Oatley,Thomas Everhart,
Charles Oatley,Colin J. R. Sheppard,
Ernest C. Pollard,Thomas Patrick Coohill,
Ernest C. Pollard,Carl Woese,
Tahir Hussain,Ishfaq Ahmad,Pakistani
Tahir Hussain,Samar Mubarakmand,Pakistani
R. S. Krishnan,P. T. Narasimhan,Indian
Ronald Ernest Aitchison,Peter Harold Cole,
John Sealy Townsend,Robert Van de Graaff,
John Sealy Townsend,Victor Albert Bailey,
John Sealy Townsend,Henry Brose,
Owen Richardson,Clinton Davisson,
Owen Richardson,Karl Taylor Compton,
Owen Richardson,Alan Tower Waterman,
Dorothy Hodgkin,Judith Howard,
Dorothy Hodgkin,Michael N. G. James,
Max Perutz,Francis Crick,
Max Perutz,John Keith Moffat,
Ralph Tate,John Burton Cleland,
Edward Rennie,John Burton Cleland,
Edward Stirling,John Burton Cleland,
Archibald Watson,John Burton Cleland,
Robert Muir,John Burton Cleland,
Philip Saffman,Francis Bretherton,
Keith Moffatt,Michael Proctor,
Keith Moffatt,Renzo Ricca,
Keith Moffatt,Andrew Soward,
George Henry Livens,Rosa M. Morris,
William Lawrence Bragg,John Crank,
William Lawrence Bragg,Samuel Tolansky,
William Lawrence Bragg,Ronald Wilfred Gurney,
William Lawrence Bragg,Alex Stokes,
William Lawrence Bragg,Evan James Williams,
Daniel Joseph Bradley,Martin Richardson,
Daniel Joseph Bradley,J. Roy Taylor,
Donald Cary Williams,Donald Davidson,
Donald Cary Williams,Roderick Chisholm,
Donald Cary Williams,Nicholas Wolterstorff,
Willard Van Orman Quine,David Lewis,
Willard Van Orman Quine,Gilbert Harman,
Willard Van Orman Quine,Dagfinn Føllesdal,
Willard Van Orman Quine,Hao Wang,
Willard Van Orman Quine,Burton Dreben,
Willard Van Orman Quine,Charles Parsons,
Willard Van Orman Quine,John Myhill,
Willard Van Orman Quine,David K. Lewis,
Stephen Cook,Mark Braverman,
Stephen Cook,Toniann Pitassi,
Stephen Cook,Walter Savitch,
Stephen Cook,Arvind Gupta,
Stephen Cook,Anna Lubiw,
Shimon Even,Oded Goldreich,
Shimon Even,Baruch Awerbuch,
G. E. M. Anscombe,Sydenham High School,
G. E. M. Anscombe,"St Hugh's College, Oxford",
G. E. M. Anscombe,"Newnham College, Cambridge",
Casimir Lewy,Simon Blackburn,
Reuben Goodstein,Alan Bundy,
Reuben Goodstein,S. Barry Cooper,
Reuben Goodstein,Martin Löb,
Maurice Boffa,Thomas Forster,
John H. Coates,Pierre Colmez,
John H. Coates,Susan Howson,
John H. Coates,Jacques Tilouine,
John H. Coates,Matthias Flach,
John H. Coates,Catherine Goldstein,
John H. Coates,Anupam Saikia,
John H. Coates,Andrew Wiles,
Manjul Bhargava,Wei Ho,United States
Manjul Bhargava,Alison Miller,United States
Manjul Bhargava,Evan O'Dorney,United States
Manjul Bhargava,Melanie Wood,United States
Karl Rubin,Cristian Dumitru Popescu,United States
Richard Taylor,Kevin Buzzard,
Richard Taylor,Ana Caraiani,
Francesco Brioschi,Luigi Cremona,
Francesco Brioschi,Felice Casorati,
Elias Rudolph Camerarius Jr.,Burchard Mauchart,
Alexander Butlerov,Vladimir Markovnikov,
Alexander Butlerov,Alexey Yevgrafovich Favorsky,
Alexander Butlerov,Alexander Mikhaylovich Zaytsev,
Justus Liebig,Jacob Volhard,
Justus Liebig,Nikolay Zinin,
Justus Liebig,Adolph Strecker,
Justus Liebig,Carl Schmidt,
Justus Liebig,Victor Regnault,
Justus Liebig,Carl von Voit,
Justus Liebig,Hermann von Fehling,
Justus Liebig,Hermann Franz Moritz Kopp,
Justus Liebig,August Wilhelm von Hofmann,
Justus Liebig,Lyon Playfair,
Justus Liebig,Emil Erlenmeyer,
Justus Liebig,Heinrich Ritthausen,
Justus Liebig,Moritz Traube,
Justus Liebig,Wilhelm Henneberg,
Heinrich Will,Jacob Volhard,
Johannes Thiele,Heinrich Otto Wieland,German
Johannes Thiele,Jakob Meisenheimer,German
Johannes Thiele,Hermann Staudinger,German
Johannes Thiele,Otto Dimroth,German
Johannes Thiele,Heinrich Wieland,German
Daniel Vorländer,Hermann Staudinger,
Hermann Staudinger,Werner Kern,
Hermann Staudinger,Tadeusz Reichstein,
Hermann Staudinger,Leopold Ružička,
Hermann Staudinger,Rudolf Signer,
Hermann Staudinger,Lavoslav Ružička,
Acharya Prafulla Chandra Ray,Satyendranath Bose,Indian
Acharya Prafulla Chandra Ray,Meghnad Saha,Indian
Acharya Prafulla Chandra Ray,Jnanendra Nath Mukherjee,Indian
Acharya Prafulla Chandra Ray,Jnan Chandra Ghosh,Indian
Arthur Rudolf Hantzsch,Traugott Sandmeyer,German
Arthur Rudolf Hantzsch,Friedrich Bergius,German
Arthur Rudolf Hantzsch,Alfred Werner,German
Arthur Rudolf Hantzsch,Franz Hein,German
Victor Meyer,Wilhelm Michler,
Victor Meyer,Max Bodenstein,
Victor Meyer,Heinrich Biltz,
Victor Meyer,Traugott Sandmeyer,
Victor Meyer,Jocelyn Field Thorpe,
Victor Meyer,Karl von Auwers,
Karl von Auwers,Jocelyn Field Thorpe,
Karl von Auwers,Karl Ziegler,
Karl von Auwers,Georg Wittig,
Christopher Kelk Ingold,Ronald Gillespie,
Christopher Kelk Ingold,Ronald Sydney Nyholm,
Dmitry Fuchs,Boris Feigin,
Martin Knutzen,Immanuel Kant,
Johann Gottfried Teske,Immanuel Kant,
Konrad Gottlieb Marquardt,Immanuel Kant,
Karl Leonhard Reinhold,Friedrich Adolf Trendelenburg,
Karl Leonhard Reinhold,F. A. Trendelenburg,
Gottlob Christian Storr,Friedrich Wilhelm Joseph Schelling,
Karl Ewald Hasse,Wilhelm Wundt,
Hugo Münsterberg,Edwin Holt,American
Hugo Münsterberg,Edwin Bissell Holt,American
James McKeen Cattell,Walter Dearborn,American
G. Stanley Hall,William Lowe Bryan,American
Gustav Embden,Gerhard Schmidt,German
Abram Ioffe,Nikolay Semyonov,
Ernst Wagner,Helmuth Kulenkampff,German
L. I. Mandelshtam,Aleksandr Andronov,
L. I. Mandelshtam,Mikhail Leontovich,
L. I. Mandelshtam,Igor Tamm,
Mary K. Gaillard,Matt Visser,
Mary K. Gaillard,Joel Giedt,
Mary K. Gaillard,Guy F. de Téramond,
Harold C. Urey,Harmon Craig,
Harold C. Urey,Stanley Miller,
Harold C. Urey,Mildred Cohn,
Jesse L. Beauchamp,Peter B. Armentrout,United States
Jesse L. Beauchamp,Charles A. Wight,United States
Franz Eugen Simon,Kurt Mendelssohn,
Franz Eugen Simon,Brebis Bleaney,
Harold Max Rosenberg,Peter V. E. McClintock,British
Ferdinand Tiemann,Julius Stieglitz,
Ferdinand Tiemann,Carl Harries,
Charles Robert Harington,Albert Neuberger,
Frederick Sanger,George Brownlee,
Frederick Sanger,Elizabeth Blackburn,
Frederick Sanger,Rodney Porter,
Daniel Barsky,Nicușor Dan,
Nicole El Karoui,Sylvie Méléard,France
Jean Jacod,Gilles Pages,French
Fabrice Bethuel,Tristan Rivière,French
Fabrice Bethuel,Sylvia Serfaty,French
Cédric Villani,Alessio Figalli,
Cédric Villani,Clément Mouhot,
Juha Pentikäinen,Osmo Pekonen,
Vladimir Rokhlin,Mikhail Gromov,
Vladimir Rokhlin,Yakov Eliashberg,
Vladimir Rokhlin,Nikolai V. Ivanov,
Vladimir Rokhlin,Viatcheslav M. Kharlamov,
Vladimir Rokhlin,Anatoly Vershik,
Vladimir Rokhlin,Oleg Viro,
Lamberto Cesari,Jack K. Hale,Italian
Antonio Signorini,Carlo Cattaneo,Italian
Antonio Signorini,Piero Giorgio Bordoni,Italian
Gheorghe Vrânceanu,Henri Moscovici,Romanian
Gheorghe Vrânceanu,Kostake Teleman,Romanian
Peter C.B. Phillips,Steve Durlauf,New Zealand
Theodore von Kármán,Frank E. Marble,Hungarian
Theodore von Kármán,Giuseppe Gabrielli,Hungarian
Theodore von Kármán,Wolfgang Klemperer,Hungarian
Theodore von Kármán,Richard G. Folsom,Hungarian
Theodore von Kármán,Maurice Anthony Biot,Hungarian
Theodore von Kármán,Frank Wattendorf,Hungarian
Theodore von Kármán,Ernest Sechler,Hungarian
Theodore von Kármán,Arthur T. Ippen,Hungarian
Theodore von Kármán,Qian Xuesen,Hungarian
Theodore von Kármán,Louis Dunn,Hungarian
Theodore von Kármán,Frank Malina,Hungarian
Theodore von Kármán,Homer J. Stewart,Hungarian
Theodore von Kármán,Guo Yonghuai,Hungarian
Theodore von Kármán,Chia-Chiao Lin,Hungarian
Theodore von Kármán,Sol Penner,Hungarian
Theodore von Kármán,Wallace D. Hayes,Hungarian
Theodore von Kármán,C. C. Lin,Hungarian
Hans W. Liepmann,Frank E. Marble,
Hans W. Liepmann,Satish Dhawan,
Hans W. Liepmann,Roddam Narasimha,
Hans W. Liepmann,Stanley Corrsin,
Hans W. Liepmann,Arthur E. Bryson,
Hans W. Liepmann,Anatol Roshko,
Antoine Brunel,Nassif Ghoussoub,
Bernard Morris Dwork,Stefan Burr,
Bernard Morris Dwork,Nick Katz,
Neal Koblitz,Daqing Wan,United States
Kenneth Alan Ribet,Bjorn Poonen,American
Kenneth Alan Ribet,Frank Calegari,American
Kenneth Alan Ribet,Samit Dasgupta,American
K. G. Ramanathan,C. P. Ramanujam,
K. G. Ramanathan,Kanakanahalli Ramachandra,
Adrian Smith,David Spiegelhalter,
Adrian Smith,Chris Holmes,
John Holdren,Kirk R. Smith,
Richard Karp,Amos Fiat,
Richard Karp,Faith Ellen,
Richard Karp,Sally Floyd,
Richard Karp,Phillip Gibbons,
Richard Karp,Dan Gusfield,
Richard Karp,Narendra Karmarkar,
Richard Karp,Valerie King,
Richard Karp,Michael Luby,
Richard Karp,Rajeev Motwani,
Richard Karp,Noam Nisan,
Richard Karp,Raymond Reiter,
Richard Karp,Thomas J. Schaefer,
Richard Karp,Ron Shamir,
Richard Karp,Barbara Simons,
Richard Karp,Eric Xing,
Richard Karp,Norman Zadeh,
Richard Lipton,Avi Wigderson,
Richard Lipton,Dan Boneh,
Richard Lipton,Vijaya Ramachandran,
Werner Rolfinck,Georg Wolfgang Wedel,German
Ernst Anton Nicolai,Ernst Gottfried Baldinger,
Johann Friedrich Blumenbach,Johann Heinrich Friedrich Link,
Johann Friedrich Blumenbach,Friedrich Stromeyer,
Johann Friedrich Blumenbach,Karl Theodor Ernst von Siebold,
Johann Christian Wiegleb,Johann Friedrich August Göttling,
Johann Christian Wiegleb,Sigismund Friedrich Hermbstädt,
Johann Christian Wiegleb,Johann Friedrich August Gottling,
Bassiano Landi,Theodor Zwinger,
Luca Ghini,Thomas Erastus,
Guillaume Rondelet,Felix Plater,France
Herman Boerhaave,Gerard van Swieten,
Herman Boerhaave,Pieter van Musschenbroek,
Hubert Dreyfus,Charles Guignon,
Hubert Dreyfus,Fernando Flores,
Hubert Dreyfus,Mark Wrathall,
Simon Newcomb,Henry L. Moore,
Simon Newcomb,Henry Ludwell Moore,
John Bates Clark,Henry L. Moore,American
John Bates Clark,Alvin S. Johnson,American
John Bates Clark,Henry Ludwell Moore,American
John Bates Clark,Alvin Saunders Johnson,American
Frank H. Hankins,Melvin M. Knight,
Harold Mott-Smith,Richard Duffin,
David Bourgin,Richard Duffin,
Kenneth Brown,Susan Hermiller,
Kenneth Brown,David Webb,
Paul A. David,Warren Whatley,
Paul A. David,Leonard Carlson,
Paul A. David,Charles W. Calomiris,
Paul A. David,Ashish Arora,
Gavin Wright,Warren Whatley,
Eva Jablonka,Aviv Regev,
Edward Felten,Brent Waters,
Ron Rivest,Mona Singh,United States
Ron Rivest,Avrim Blum,United States
Ron Rivest,Burt Kaliski,United States
Ron Rivest,Andrea LaPaugh,United States
Ron Rivest,Anna Lysyanskaya,United States
Ron Rivest,Ron Pinter,United States
Ron Rivest,Robert Schapire,United States
Ron Rivest,Alan Sherman,United States
Ron Rivest,Andrew Sutherland,United States
Zvi Galil,Jonathan Katz,American
Zvi Galil,Mordechai Ben-Ari,American
Zvi Galil,Moti Yung,American
Zvi Galil,David Eppstein,American
Zvi Galil,Giuseppe F. Italiano,American
Zvi Galil,Matthew K. Franklin,American
Moti Yung,Jonathan Katz,
Moti Yung,Matthew K. Franklin,
Moti Yung,Aggelos Kiayias,
Erik Demaine,Mohammad Hajiaghayi,American
Erik Demaine,Nicole Immorlica,American
Erik Demaine,Mihai Pătrașcu,American
László Babai,Carsten Lund,
László Babai,Mario Szegedy,
László Babai,Gábor Tardos,
Robert W. Floyd,Ronald Rivest,
Robert W. Floyd,Ron Rivest,
Avrim Blum,Maria-Florina Balcan,
Avrim Blum,Shuchi Chawla,
Avrim Blum,Adam Tauman Kalai,
Avrim Blum,John Langford,
Avrim Blum,Katrina Ligett,
Avrim Blum,Santosh Vempala,
Robert S. Barton,Alan Kay,
Richard M. Karp,Rajeev Motwani,
Richard M. Karp,Faith Ellen,
Richard M. Karp,Sally Floyd,
Richard M. Karp,Phillip Gibbons,
Richard M. Karp,Dan Gusfield,
Richard M. Karp,Narendra Karmarkar,
Richard M. Karp,Valerie King,
Richard M. Karp,Michael Luby,
Richard M. Karp,Noam Nisan,
Richard M. Karp,Raymond Reiter,
Richard M. Karp,Thomas J. Schaefer,
Richard M. Karp,Ron Shamir,
Richard M. Karp,Barbara Simons,
Richard M. Karp,Eric Xing,
Richard M. Karp,Norman Zadeh,
Piotr Indyk,FOCS,Polish
Piotr Indyk,National Science Foundation,Polish
Piotr Indyk,Sloan Fellowship,Polish
Piotr Indyk,Alfred P. Sloan Foundation,Polish
Piotr Indyk,Packard Foundation,Polish
Piotr Indyk,Paris Kanellakis Award,Polish
Piotr Indyk,ACM,Polish
Piotr Indyk,Simons Investigator,Polish
Piotr Indyk,ACM Fellow,Polish
David Karger,Anant Bhardwaj,
David Karger,Nicole Immorlica,
David Karger,Jaime Teevan,
Mark Leiserson; Marc Nerlove,Daniel Hamermesh,
Mark Leiserson; Marc Nerlove,Daniel S. Hamermesh,
Ryuzo Sato,Phillip Kott,Japanese
Robert Higgs,Price V. Fishback,United States
Harl Ryder,Robert King,
William A. Noyes,Carl Shipp Marvel,
Arthur Amos Noyes,Roscoe G. Dickinson,
Arthur Amos Noyes,Richard Chace Tolman,
Arthur Amos Noyes,Richard Tolman,
Frederick George Donnan,Shanti Swaroop Bhatnagar,Northern Ireland
Johann Friedrich August Gottling,Karl Wilhelm Gottlob Kastner,German
Aleksandr Butlerov,Alexey Yevgrafovich Favorsky,
Aleksandr Butlerov,Vladimir Markovnikov,
Aleksandr Butlerov,Alexander Mikhaylovich Zaytsev,
Wilhelm Schlenk,Herman Mark,
Wilhelm Schlenk,Fritz Feigl,
Wilhelm Schlenk,Ernst David Bergmann,
Georg Wittig,Werner Tochtermann,
Georg Wittig,Ulrich Schöllkopf,
Hui Zhang,Ion Stoica,
Alan Guth,Leonardo Senatore (physicist),
Jacob Marschak,Harry Markowitz,
Jacob Marschak,Leonid Hurwicz,
Jacob Marschak,Franco Modigliani,
Randall Wright,Paul J. Zak,
Kenneth Singleton,Lasse Heje Pedersen,American
George Alexander Duncan,W. M. Gorman,
George Alexander Duncan,W.M. Gorman,
George Alexander Duncan,Terence Gorman,
Tim Besley,Rohini Pande,British
Tim Besley,Dave Donaldson,British
Tim Besley,Imran Rasul,British
Stephen Nickell,Sonia Bhalotra,
Stephen Nickell,Jan Hatzius,
Stephen Nickell,Gina Raimondo,
Hermann Eduard von Holst,Albert Bushnell Hart,Baltic German
Herman Vandenburg Ames,Herbert Eugene Bolton,
Herman Vandenburg Ames,Arthur Charles Cole,
Herman Vandenburg Ames,John Musser,
Zvi Griliches,Ariel Pakes,
Zvi Griliches,Yoram Barzel,
Zvi Griliches,Yehuda Grunfeld,
Zvi Griliches,G. S. Maddala,
Zvi Griliches,Robert Barro,
Zvi Griliches,David Neumark,
Zvi Griliches,Eli Berman,
Zvi Griliches,Robert J. Barro,
Zvi Griliches,Ariél Pakes,
Richard Muth,Cayetano Paderanga Jr.,American
Robert E. Park,Howard P. Becker,
Robert E. Park,Roderick D. McKenzie,
Edwin R. A. Seligman,Alvin S. Johnson,American
Edwin R. A. Seligman,B. R. Ambedkar,American
Edwin R. A. Seligman,Paul Douglas,American
Edwin R. A. Seligman,Robert Murray Haig,American
Edwin R. A. Seligman,Alvin Saunders Johnson,American
Edwin R. A. Seligman,Robert M. Haig,American
Frank H. Knight,Charles E. Lindblom,
Frank H. Knight,Milton Friedman,
Frank H. Knight,George Stigler,
Frank H. Knight,James M. Buchanan,
Jacob Mincer,Reuben Gronau,
Jacob Mincer,George Borjas,
Edwin Cannan,Lionel Robbins,
Walter S. Huxford,Richard W. Jones,
Christopher A. Sims,Lars Peter Hansen,United States
Christopher A. Sims,Harald Uhlig,United States
Claire Cardie,Amit Singhal,
Frederick H. Harbison,Albert Rees,American
Kevin M. Murphy,Luis Garicano,
Pranab Bardhan,Maurice Kugler,
J. Bradford DeLong,Maurice Kugler,
Whitney Kent Newey,Susanne Schennach,
Whitney Kent Newey,Yacine Ait-Sahalia,
Whitney Kent Newey,Alberto Abadie,
Rudi Dornbusch,Andrew Abel,German American
Rudi Dornbusch,Pedro Aspe,German American
Rudi Dornbusch,Eliana Cardoso,German American
Rudi Dornbusch,Jeffrey Frankel,German American
Rudi Dornbusch,Francesco Giavazzi,German American
Rudi Dornbusch,Paul Krugman,German American
Rudi Dornbusch,Maurice Obstfeld,German American
Rudi Dornbusch,Kenneth Rogoff,German American
Rudi Dornbusch,Christina Romer,German American
Rudi Dornbusch,José de Gregorio,German American
Rudi Dornbusch,D. Nathan Sheets,German American
Rudi Dornbusch,Ilan Goldfajn,German American
Albert Ando,Stephen Goldfeld,Japanese American
Albert Ando,Stephen Resnick,Japanese American
Albert Ando,William Oakland,Japanese American
Anne Case,Erica Field,
Gianluca Violante,Sagiri Kitao,
Robert J. Barro,Xavier Sala-i-Martin,United States
Robert J. Barro,Zvi Hercowitz,United States
Robert J. Barro,Xavier Gabaix,United States
Robert J. Barro,George-Marios Angeletos,United States
Robert J. Barro,Emi Nakamura,United States
Robert J. Barro,Michael Kremer,United States
N. Gregory Mankiw,Xavier Sala-i-Martin,
N. Gregory Mankiw,Miles Kimball,
N. Gregory Mankiw,Karen Dynan,
N. Gregory Mankiw,Jason Furman,
N. Gregory Mankiw,Ricardo Reis,
Robert Mundell,Rudiger Dornbusch,Canadian
Robert Mundell,Rudi Dornbusch,Canadian
Robert Mundell,Jacob A. Frenkel,Canadian
Robert Mundell,Carmen Reinhart,Canadian
Paul Krugman,Richard Baldwin,
Paul Krugman,Gordon Hanson,
Kenneth Rogoff,Gita Gopinath,
Walter Taylor,Stephen Whisson,
Satyendranath Bose,Purnima Sinha,Indian
Satyendranath Bose,Partha Ghose,Indian
Satyendranath Bose,Siva Brata Bhattacherjee,Indian
Ingram Olkin,Delores Conway,
Ingram Olkin,Larry V. Hedges,
Thomas Wharton Jones,Thomas Huxley,
Thomas Wharton Jones,Thomas Henry Huxley,
Michael Foster,John Newport Langley,
Michael Foster,Charles Scott Sherrington,
Michael Foster,Charles Sherrington,
Maurice Wilkes,Michael Kay,
Maurice Wilkes,Peter Wegner,
Maurice Wilkes,David Wheeler,
Maurice Wilkes,David Wheeler,
Henry G. Booker,William E. Gordon,
Carl Woese,David Stahl,
Ishfaq Ahmad,Samar Mubarakmand,Pakistani
C.V. Raman,R. S. Krishnan,
C.V. Raman,G. N. Ramachandran,
C.V. Raman,Vikram Ambalal Sarabhai,
C.V. Raman,Shivaramakrishnan Pancharatnam,
P. T. Narasimhan,Shridhar Ramachandra Gadre,Indian
P. T. Narasimhan,Narayanan Chandrakumar,Indian
Peter Harold Cole,Kamran Eshraghian,Australian
Judith Howard,Jacqui Cole,
Michael N. G. James,Randy Read,
Michael N. G. James,Natalie Strynadka,
John Keith Moffat,Werner G. Krebs,
Ralph Barton Perry,Donald Cary Williams,
Roderick Chisholm,Richard Cartwright,American
Roderick Chisholm,Dale Jacquette,American
Roderick Chisholm,Charles Taliaferro,American
Roderick Chisholm,Dean Zimmerman,American
Nicholas Wolterstorff,Phillip Cary,
David K. Lewis,J. David Velleman,
David K. Lewis,Robert Brandom,
James Pryor,Daniel Rothschild,
Hans Sluga,John Haugeland,
Anna Lubiw,Erik Demaine,
Simon Blackburn,E. J. Lowe,
Alan Bundy,Simon Colton,
Alan Bundy,Frank van Harmelen,
Alan Bundy,Lincoln Wallen,
Alan Bundy,Toby Walsh,
Martin Löb,Johan van Benthem,
O. K. Bouwsma,Norman Malcolm,
C. I. Lewis,Norman Malcolm,
C. I. Lewis,Roderick Chisholm,
C. I. Lewis,Brand Blanshard,
C. I. Lewis,Nelson Goodman,
Donald Anthony Martin,Benedikt Löwe,
Evan O'Dorney,Princeton University,
Kevin Buzzard,Daniel Snaith,
Kevin Buzzard,Toby Gee,
Antonio Bordoni,Francesco Brioschi,
Alexey Yevgrafovich Favorsky,Sergei Vasiljevich Lebedev,Russian
Alexey Yevgrafovich Favorsky,Vladimir Ipatieff,Russian
Heinrich Otto Wieland,Rolf Huisgen,German
Heinrich Otto Wieland,Leopold Horner,German
Leopold Ružička,George Büchi,
Leopold Ružička,Duilio Arigoni,
Leopold Ružička,Arie Jan Haagen-Smit,
Leopold Ružička,Moses Wolf Goldberg,
Leopold Ružička,Klaus H. Hofmann,
Leopold Ružička,George Rosenkranz,
Leopold Ružička,Cyril Grob,
Leopold Ružička,Edgar Heilbronner,
Leopold Ružička,Albert Eschenmoser,
Johannes Wislicenus,Arthur Rudolf Hantzsch,German
Johannes Wislicenus,William Henry Perkin,German
Ronald Sydney Nyholm,Robin Clark,Australia
Friedrich Adolf Trendelenburg,Rudolf Christoph Eucken,
Friedrich Adolf Trendelenburg,Friedrich Paulsen,
Friedrich Adolf Trendelenburg,Wilhelm Dilthey,
Edwin Holt,Harold H. Schlosberg,
Edwin Holt,Edward C. Tolman,
Edwin Holt,James J. Gibson,
Edwin Holt,Harold Schlosberg,
William James,G. Stanley Hall,
William James,Edwin Holt,
William James,Ralph Barton Perry,
William James,Horace Kallen,
Wilhelm Roentgen,Abram Ioffe,German
Wilhelm Roentgen,Herman March,German
Wilhelm Roentgen,Ernst Wagner,German
Wilhelm Roentgen,Rudolf Ladenburg,German
Nikolay Semyonov,David A. Frank-Kamenetskii,
Wilhelm Röntgen,Ernst Wagner,German
Wilhelm Röntgen,Herman March,German
Wilhelm Röntgen,Abram Ioffe,German
Wilhelm Röntgen,Rudolf Ladenburg,German
Helmuth Kulenkampff,Elmar Zeitler,German
Aleksandr Andronov,Andrey Gaponov-Grekhov,
Igor Tamm,Vitaly Ginzburg,Soviet Union
Igor Tamm,Andrey Sakharov,Soviet Union
Igor Tamm,Leonid Keldysh,Soviet Union
Igor Tamm,Leonid Brekhovskikh,Soviet Union
Igor Tamm,Anatoly Vlasov,Soviet Union
Theobald Ziegler,A. Schweizer,
Heinrich Julius Holtzmann,A. Schweizer,
Robert Wollenberg,A. Schweizer,
Peter V. E. McClintock,Nigel G. Stocks,British
George Brownlee,Greg Winter,
Elizabeth Blackburn,Carol W. Greider,
Alessio Figalli,Maria Colombo,Italian
Abraham Plessner,Vladimir Rokhlin,
Abraham Plessner,Vladimir Abramovich Rokhlin,
Yakov Eliashberg,Emmy Murphy,American
Yakov Eliashberg,John Pardon,American
Gian Antonio Maggi,Antonio Signorini,
John Denis Sargan,David Forbes Hendry,
John Denis Sargan,Alok Bhargava,
John Denis Sargan,Esfandiar Maasoumi,
John Denis Sargan,Peter C.B. Phillips,
John Denis Sargan,Manuel Arellano,
Ludwig Prandtl,Theodore von Kármán,
Ludwig Prandtl,Ackeret,
Ludwig Prandtl,Blasius,
Ludwig Prandtl,Busemann,
Ludwig Prandtl,Munk,
Ludwig Prandtl,Nikuradse,
Ludwig Prandtl,Schlichting,
Ludwig Prandtl,Tollmien,
Ludwig Prandtl,Timoshenko,
Ludwig Prandtl,Vâlcovici,
Ludwig Prandtl,Vishnu Madav Ghatage,
Ernest Sechler,Sitaram Rao Valluri,
Ernest Sechler,Y C Fung,
Qian Xuesen,Cheng Chemin,Chinese
Homer J. Stewart,Paul MacCready,
Homer J. Stewart,John Wilder Miles,
Chia-Chiao Lin,Phyllis Fox,United States
Chia-Chiao Lin,Lee Segel,United States
Chia-Chiao Lin,Frank Shu,United States
Chia-Chiao Lin,David Benney,United States
Sol Penner,Forman A. Williams,
Gregorio Millán Barbany,Amable Liñán,
Noam Nisan,Michal Parnas,
Raymond Reiter,Sheila McIlraith,
Adriaan van den Spiegel,Werner Rolfinck,
Adriaan van den Spiegel,Adolphus Vorstius,
Johann Heinrich Schulze,Ernst Anton Nicolai,German
Friedrich Hoffmann,Ernst Anton Nicolai,
Christian Wilhelm Büttner,Johann Friedrich Blumenbach,
Johann Friedrich August Göttling,Karl Wilhelm Gottlob Kastner,German
Johann Winter von Andernach,Guillaume Rondelet,
Johann Winter von Andernach,Michael Servetus,
Johann Winter von Andernach,Andreas Vesalius,
Johann Winter von Andernach,Vesalius,
Gerard van Swieten,Anton von Störck,
Henry Ludwell Moore,Frank H. Hankins,United States
Henry Ludwell Moore,Henry Schultz,United States
Alvin Saunders Johnson,Frank H. Knight,American
Howard Cedar,Eva Jablonka,Israeli American
Edward D. Lazowska,Edward Felten,
Edward D. Lazowska,Hank Levy,
Edward D. Lazowska,Yi-Bing Lin,
Edward D. Lazowska,Tom Anderson,
Edward D. Lazowska,Ed Felten,
Edward D. Lazowska,Christophe Bisciglia,
Steven Salzberg,Cole Trapnell,
